cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
TB_PickYourFate_Windfury,Fate,Tavern Brawl,Enchantment,,This minion has <b>Windfury</b>,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_10_Ench,Fate,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_Confused,Fate,Tavern Brawl,Enchantment,,Attack and Health swap at end of each turn.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_4_EnchMinion,Fate,Tavern Brawl,Enchantment,,<b>Deathrattle:</b> Draw a card.,Neutral,enUS,Deathrattle,,,,,,,,,,,,,,
TB_PickYourFate_7_EnchMinion,Fate,Tavern Brawl,Enchantment,,<b>Deathrattle:</b> Your owner gets a coin.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_2_EnchMinion,Fate,Tavern Brawl,Enchantment,,<b>Deathrattle:</b> Your owner gets a banana.,Neutral,enUS,Deathrattle,,,,,,,,,,,,,,
TB_PickYourFate_7_EnchMiniom2nd,Fate,Tavern Brawl,Enchantment,,<b>Deathrattle:</b> random card in owner's hand costs (0).,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_11_Ench,Fate 11 Ench. Murloc,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_12_Ench,"Fate 12 Ench, Confuse",Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_7_Ench_2nd,Fate 7 Ench 2nd,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate7Ench,Fate 7 Ench Get a Coin,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_8_Ench,Fate 8 Get Armor,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_8_EnchRand,Fate 8 Rand 2 armor each turn,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_9_Ench,Fate 9 Ench. Deathrattle bonus,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_CoOpv3_BOSS2e,Getting Angry....,Tavern Brawl,Enchantment,,Now he's mad....,Neutral,enUS,Enrage,,,,,,,,,,,,,,
TB_AllMinionsTauntCharge,Give Taunt and Charge,Tavern Brawl,Enchantment,,This minion is granted <b>Taunt</b> and <b>Charge</b>.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_CoOpv3_009e,Going Nova,Tavern Brawl,Enchantment,,It's about to blow!,Neutral,enUS,Taunt,,,,,,,,,,,,,,
TB_BossRumble_001,Han'Cho,Tavern Brawl,Hero,,,Paladin,enUS, ,Neutral,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_BossRumble_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_BossRumble_001_premium.gif,,,,,,,,,
TB_SPT_DPromoSpellBovine1e,Herding,Tavern Brawl,Enchantment,,Minion has <b>Taunt</b>.,Neutral,enUS, ,,,,,,,,,,,,,,
BRMC_86e,I Hear You...,Tavern Brawl,Enchantment,,Increased Attack.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_BossRumble_003,Kazakus,Tavern Brawl,Hero,,,Mage,enUS, ,Neutral,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_BossRumble_003.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_BossRumble_003_premium.gif,,,,,,,,,
TB_KTRAF_H_1,Kel'Thuzad,Tavern Brawl,Hero,Free,,Neutral,enUS, ,Neutral,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_KTRAF_H_1.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_KTRAF_H_1_premium.gif,,,,,,,,,
TB_SPT_DPromoSecret9e,Knowledge,Tavern Brawl,Enchantment,,Costs (1).,Neutral,enUS, ,,,,,,,,,,,,,,
BRMC_100e,Living Bomb,Tavern Brawl,Enchantment,,"On Ragnaros' turn, deal 5 damage to this side of the board.",Neutral,enUS, ,,,,,,,,,,,,,,
TB_BoomAnnoy_001e,Loves Annoy-o-tron,Tavern Brawl,Enchantment,,+2/+2.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Mini_1e,Miniature,Tavern Brawl,Enchantment,,"Mini-sized, set to 1/1",Neutral,enUS, ,,,,,,,,,,,,,,
TB_DeckRecipe_MyDeckID,My Deck ID,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Pilot1,Mystery Pilot,Tavern Brawl,Enchantment,,Who could it be?!,Neutral,enUS, ,,,,,,,,,,,,,,
TBA01_4,Nefarian,Tavern Brawl,Hero,,,Neutral,enUS, ,,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TBA01_4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TBA01_4_premium.gif,,,,,,,,,
TB_SPT_MTH_Boss3,Party Capital,Tavern Brawl,Hero,,,Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_SPT_MTH_Boss3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_SPT_MTH_Boss3_premium.gif,0,,,,,,,,
TB_SPT_MTH_Boss2,Partytown Stormwind,Tavern Brawl,Hero,,,Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_SPT_MTH_Boss2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_SPT_MTH_Boss2_premium.gif,0,,,,,,,,
TB_PickYourFate_1_Ench,Pick Your Fate 1 Ench,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_2_Ench,Pick Your Fate 2 Ench,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_3_Ench,Pick Your Fate 3 Ench,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_4_Ench,Pick Your Fate 4 Ench,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_5_Ench,Pick Your Fate 5 Ench,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate,Pick Your Fate Build Around,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFateRandom,Pick Your Fate Random,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_PickYourFate_2nd,Pick Your Fate Randon 2nd,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_ClassRandom_Pick2nd_100th,Pick your second class,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_ClassRandom_PickSecondClass,Pick your second class,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_KTRAF_H_2,Rafaam,Tavern Brawl,Hero,Free,,Neutral,enUS, ,Neutral,60,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_KTRAF_H_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_KTRAF_H_2_premium.gif,,,,,,,,,
TBA01_1,Ragnaros the Firelord,Tavern Brawl,Hero,,,Neutral,enUS, ,,60,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TBA01_1.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TBA01_1_premium.gif,,,,,,,,,
TB_MammothParty_s002ee,Raucous,Tavern Brawl,Enchantment,,+2/+2,Neutral,enUS, ,,,,,,,,,,,,,,
TB_MP_02e,Repurposed,Tavern Brawl,Enchantment,,<b>Deathrattle:</b> Draw a card.,Dream,enUS, ,,,,,,,,,,,,,,
KARA_13_19e,Saddened,Tavern Brawl,Enchantment,,Can't attack this turn.,Neutral,enUS,OneTurnEffect,,,,,,,,,,,,,,
TB_KaraPortal_003,Saddened Hero Enchant,Tavern Brawl,Enchantment,,Give can't attack this turn to enemy minions.,Neutral,enUS,OneTurnEffect,,,,,,,,,,,,,,
TB_Face_Ench1,Safe,Tavern Brawl,Enchantment,,This minion is safe from attacks and cannot have taunt.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_GP_01e_copy1,Shadow Tower Give My minions Stealth,Tavern Brawl,Enchantment,,Can't Attack.\n<b>Stealth</b>.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_GP_01e_v2,Shadow Tower Stealth,Tavern Brawl,Enchantment,,<b>Stealth</b>.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_BlingBrawl_Hero1e,Sharpened,Tavern Brawl,Enchantment,,+1 Attack,Rogue,enUS, ,,,,,,,,,,,,,,
TB_SPT_DPromoEnch3,Shield Glare,Tavern Brawl,Enchantment,,Attack changed to 1.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Spellwrite_001,SpellCaster,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_SPT_Minion3e,Strength of Stormwind,Tavern Brawl,Enchantment,,Stormwind is granting this card Attack and Health.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_GreatCurves_01,TB_ClockworkCardDealer,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_RandHero2_001,TB_EnchWhosTheBossNow,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_MechWar_CommonCards,TBMechWarCommonCards,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_RandCardCost,TBRandomCardCost,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TBUD_1,TBUD Summon Early Minion,Tavern Brawl,Enchantment,,"Each turn, if you have less health then a your opponent, summon a free minion",Neutral,enUS, ,,,,,,,,,,,,,,
TB_CoOpv3_101e,Team Player Enchantment,Tavern Brawl,Enchantment,,<b>Immune</b> ahile attacking,Neutral,enUS, ,,,,,,,,,,,,,,
TB_SPT_DPromo_Hero2,The Cow King,Tavern Brawl,Hero,,,Warrior,enUS,InvisibleDeathrattle,,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_SPT_DPromo_Hero2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_SPT_DPromo_Hero2_premium.gif,0,,,,,,,,
TB_Blizzcon2016_GoonsEnchant,The Grimy Goons,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Blizzcon2016_LotusEnchant,The Jade Lotus,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Blizzcon2016_KabalEnchant,The Kabal,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_CoOpv3_104e,Unity,Tavern Brawl,Enchantment,,+2/+2,Neutral,enUS, ,,,,,,,,,,,,,,
TB_100th_001,Valeera's Bag Enchant,Tavern Brawl,Enchantment,,Playing a spell summons a minion of that type.,Neutral,enUS, ,,,,,,,,,,,,,,
KAR_a10_Boss1H_TB22,White King,Tavern Brawl,Hero,,,Neutral,enUS, ,,30,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/KAR_a10_Boss1H_TB22.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/KAR_a10_Boss1H_TB22_premium.gif,0,,,,,,,,
KAR_a10_Boss1H_TB,White King,Tavern Brawl,Hero,,,Neutral,enUS, ,,10,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/KAR_a10_Boss1H_TB.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/KAR_a10_Boss1H_TB_premium.gif,0,,,,,,,,
TB_CoOpv3_BOSSe,WHY WON'T YOU DIE!?,Tavern Brawl,Enchantment,,Now he's REALLY mad....,Neutral,enUS, ,,,,,,,,,,,,,,
TB_SPT_Minion1e,Will of Stormwind,Tavern Brawl,Enchantment,,Stormwind is granting this card Health.,Neutral,enUS, ,,,,,,,,,,,,,,
TB_YoggServant_Enchant,Yogg Servant Hero Enchant,Tavern Brawl,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
TB_Coopv3_102b,Alms of Light,Tavern Brawl,Spell,,Restore 8 Health to each hero.,Priest,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_Coopv3_102b.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_Coopv3_102b_premium.gif,,,0,,,,,,True
TB_LOEA13_2,Ancient Power,Tavern Brawl,Hero Power,,<b>Hero Power</b>\nGive each player a random card. It costs (0).,Druid,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_LOEA13_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_LOEA13_2_premium.gif,,,0,,,,,,
TB_CoOpv3_003,Bamboozle,Tavern Brawl,Spell,,Swap player's hands.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_003.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_003_premium.gif,,,0,,,,,,True
TB_PickYourFate_10,Battlecry Bonus,Tavern Brawl,Spell,,Your <b>Battlecry</b> minions have +1/+1.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_10.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_10_premium.gif,,,0,,,,,,
TB_CoOpBossSpell_2,Bomb Salvo,Tavern Brawl,Spell,,Deal Attack damage to up to 3 random targets.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpBossSpell_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpBossSpell_2_premium.gif,,,0,,,,,,
TB_CoOpv3_201,Cast from Shadow,Tavern Brawl,Spell,,Destroy all undamaged minions. Return the rest to their owner's hand.,Rogue,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_201.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_201_premium.gif,,,0,,,,,,
TB_014,Choose a New Card!,Tavern Brawl,Spell,,Look at 3 random cards. Choose one and put it into your hand.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_014.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_014_premium.gif,,,0,,,,,,
TB_012,Choose a New Card!,Tavern Brawl,Spell,,Look at 3 random cards. Choose one and shuffle it into your deck.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_012.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_012_premium.gif,,,0,,,,,,
TB_CoOpv3_005,Cleave,Tavern Brawl,Spell,,Deal 4 damage to a minion and its owner.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_005.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_005_premium.gif,,,0,,,,,,True
TB_CoOpv3_004,Cleave,Tavern Brawl,Spell,,Deal 7 damage to a minion and its owner.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_004.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_004_premium.gif,,,0,,,,,,True
TB_PickYourFate_9,Deathrattle Bonus,Tavern Brawl,Spell,,Your <b>Deathrattle</b> minions have +1/+1.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_9.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_9_premium.gif,,,0,,,,,,
TB_PickYourFate_4,Dire Fate: Card,Tavern Brawl,Spell,,"When a minion dies, its owner draws a card.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_4.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_4_premium.gif,,,0,,,,,,
TB_PickYourFate_7_2nd,Dire Fate: Manaburst,Tavern Brawl,Spell,,Minions gain <b>Deathrattle:</b> Random card in owner's hand costs (0).,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_7_2nd.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_7_2nd_premium.gif,,,0,,,,,,
TB_PickYourFate_11rand,Dire Fate: Murlocs,Tavern Brawl,Spell,,Turn each minion in play into a 1/1 Murloc.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_11rand.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_11rand_premium.gif,,,0,,,,,,
TB_PickYourFate_1,Dire Fate: Taunt and Charge,Tavern Brawl,Spell,,All minions have <b>Taunt</b> and <b>Charge</b>.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_1.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_1_premium.gif,,,0,,,,,,
TB_PickYourFate_6_2nd,Dire Fate: Unstable Portals,Tavern Brawl,Spell,,Place 3 Unstable Portals in each player's hand.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_6_2nd.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_6_2nd_premium.gif,,,0,,,,,,
TB_PickYourFate_3,Dire Fate: Windfury,Tavern Brawl,Spell,,All minions have <b>Windfury</b>.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_3.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_3_premium.gif,,,0,,,,,,
TB_CoOpv3_011,Don't Push Me!,Tavern Brawl,Spell,,He's getting angry....,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_011.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_011_premium.gif,,,0,,,,,,True
TB_CoOpBossSpell_5,Double Zap,Tavern Brawl,Spell,,Deal Attack damage to both players.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpBossSpell_5.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpBossSpell_5_premium.gif,,,0,,,,,,
TB_CoOpv3_006,Elemental Eruption,Tavern Brawl,Spell,,Deal 4-6 damage to all other minions.,Shaman,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_006.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_006_premium.gif,,,0,,,,,,
TB_CoOpv3_009,Explosive Rune,Tavern Brawl,Spell,,Summon an 'Explosive Rune.',Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_009.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_009_premium.gif,,,0,,,,,,True
TB_CoOpv3_010,Explosive Runes,Tavern Brawl,Spell,,Summon two 'Explosive Runes.',Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_010.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_010_premium.gif,,,0,,,,,,True
TB_PickYourFate_8rand,Fate: Armor,Tavern Brawl,Spell,,Each player gains 2 Armor on the start of their turn.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_8rand.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_8rand_premium.gif,,,0,,,,,,
TB_PickYourFate_2,Fate: Bananas,Tavern Brawl,Spell,,"When a minion dies, its owner gets a (1) mana Banana.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_2.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_2_premium.gif,,,0,,,,,,
TB_PickYourFate_7,Fate: Coin,Tavern Brawl,Spell,,"When a minion dies, its owner gets a Coin.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_7.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_7_premium.gif,,,0,,,,,,
TB_PickYourFate_12,Fate: Confusion,Tavern Brawl,Spell,,"At the end of each turn, swap all minions' Attack and Health.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_12.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_12_premium.gif,,,0,,,,,,
TB_PickYourFate_6,Fate: Portals,Tavern Brawl,Spell,,Shuffle 10 Unstable Portals into each player's deck.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_6.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_6_premium.gif,,,0,,,,,,
TB_PickYourFate_5,Fate: Spells,Tavern Brawl,Spell,,Spells cost (1) less.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_PickYourFate_5.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_PickYourFate_5_premium.gif,,,0,,,,,,
TB_CoOpv3_007,Flame Missiles,Tavern Brawl,Spell,,Deal 5 damage randomly split among all other characters.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_007.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_007_premium.gif,,,0,,,,,,True
TB_CoOpv3_008,Flame Missiles,Tavern Brawl,Spell,,Deal 10 damage randomly split among all other characters.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_008.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_008_premium.gif,,,0,,,,,,True
TB_CoOpv3_200,Follow MY Rules!,Tavern Brawl,Spell,,Change the Attack of all other minions to 1.,Paladin,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_200.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_200_premium.gif,,,0,,,,,,
TB_MammothParty_s101a,Fruit Plate,Tavern Brawl,Spell,,Each player draws a card.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_MammothParty_s101a.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_MammothParty_s101a_premium.gif,,,0,,,,,,
TB_CoOpv3_001,Glorious Finale,Tavern Brawl,Spell,,The true battle begins....,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_001_premium.gif,,,0,,,,,,True
TB_GiftExchange_Snowball,Hardpacked Snowballs,Tavern Brawl,Spell,,Return 3 random enemy minions to your opponent's hand.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_GiftExchange_Snowball.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_GiftExchange_Snowball_premium.gif,,,0,,,,,,
TB_CoOpv3_012,Immolate,Tavern Brawl,Spell,,Deal 4 damage to each hero.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_012.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_012_premium.gif,,,0,,,,,,True
TB_CoOpv3_013,Immolate,Tavern Brawl,Spell,,Deal 7 damage to each hero.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/TB_CoOpv3_013.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/TB_CoOpv3_013_premium.gif,,,0,,,,,,True
